t_us,voltage_v,current_a,current_ref_a
7512000,4.081,1.980,nan
7514000,4.081,1.980,nan
7516000,4.081,1.980,nan
7518000,4.081,1.980,nan
7520000,4.081,1.980,nan
7522000,4.081,1.980,nan
7524000,4.081,1.980,nan
7526000,4.081,1.980,nan
7528000,4.081,1.980,nan
7530000,4.081,1.980,nan
7532000,4.081,1.980,nan
7534000,4.081,1.980,nan
7536000,4.081,1.980,nan
7538000,4.081,1.980,nan
7540000,4.081,1.980,nan
7542000,4.081,1.980,nan
7544000,4.081,1.980,nan
7546000,4.081,1.980,nan
7548000,4.081,1.980,nan
7550000,4.081,1.980,nan
7552000,4.081,1.980,nan
7554000,4.081,1.980,nan
7556000,4.081,1.980,nan
7558000,4.081,1.980,nan
7560000,4.081,1.980,nan
7562000,4.081,1.980,nan
7564000,4.081,1.980,nan
7566000,4.081,1.980,nan
7568000,4.081,1.980,nan
7570000,4.081,1.980,nan
7572000,4.081,1.980,nan
7574000,4.081,1.980,nan
7576000,4.081,1.980,nan
7578000,4.081,1.980,nan
7580000,4.081,1.980,nan
7582000,4.081,1.980,nan
7584000,4.081,1.980,nan
7586000,4.081,1.980,nan
7588000,4.081,1.980,nan
7590000,4.081,1.980,nan
7592000,4.081,1.980,nan
7594000,4.081,1.980,nan
7596000,4.081,1.980,nan
7598000,4.081,1.980,nan
7600000,4.081,1.980,nan
7602000,4.081,1.980,nan
7604000,4.081,1.980,nan
7606000,4.081,1.980,nan
7608000,4.081,1.980,nan
7610000,4.081,1.980,nan
7612000,4.081,1.980,nan
7614000,4.081,1.980,nan
7616000,4.081,1.980,nan
7618000,4.081,1.980,nan
7620000,4.081,1.980,nan
7622000,4.081,1.980,nan
7624000,4.081,1.980,nan
7626000,4.081,1.980,nan
7628000,4.081,1.980,nan
7630000,4.081,1.980,nan
7632000,4.081,1.980,nan
7634000,4.081,1.980,nan
7636000,4.081,1.980,nan
7638000,4.081,1.980,nan
7640000,4.081,1.980,nan
7642000,4.081,1.980,nan
7644000,4.081,1.980,nan
7646000,4.081,1.980,nan
7648000,4.081,1.980,nan
7650000,4.081,1.980,nan
7652000,4.081,1.980,nan
7654000,4.081,1.980,nan
7656000,4.081,1.980,nan
7658000,4.081,1.980,nan
7660000,4.081,1.980,nan
7662000,4.081,1.980,nan
7664000,4.081,1.980,nan
7666000,4.081,1.980,nan
7668000,4.081,1.980,nan
7670000,4.081,1.980,nan
7672000,4.081,1.980,nan
7674000,4.081,1.980,nan
7676000,4.081,1.980,nan
7678000,4.081,1.980,nan
7680000,4.081,1.980,nan
7682000,4.081,1.980,nan
7684000,4.081,1.980,nan
7686000,4.081,1.980,nan
7688000,4.081,1.980,nan
7690000,4.081,1.980,nan
7692000,4.081,1.980,nan
7694000,4.081,1.980,nan
7696000,4.081,1.980,nan
7698000,4.081,1.980,nan
7700000,4.081,1.980,nan
7702000,4.081,1.980,nan
7704000,4.081,1.980,nan
7706000,4.081,1.980,nan
7708000,4.081,1.980,nan
7710000,4.081,1.980,nan
7712000,4.081,1.980,nan
7714000,4.081,1.980,nan
7716000,4.081,1.980,nan
7718000,4.081,1.980,nan
7720000,4.081,1.980,nan
7722000,4.081,1.980,nan
7724000,4.081,1.980,nan
7726000,4.081,1.980,nan
7728000,4.081,1.980,nan
7730000,4.081,1.980,nan
7732000,4.081,1.980,nan
7734000,4.081,1.980,nan
7736000,4.081,1.980,nan
7738000,4.081,1.980,nan
7740000,4.081,1.980,nan
7742000,4.081,1.980,nan
7744000,4.081,1.980,nan
7746000,4.081,1.980,nan
7748000,4.081,1.980,nan
7750000,4.081,1.980,nan
7752000,4.081,1.980,nan
7754000,4.081,1.980,nan
7756000,4.081,1.980,nan
7758000,4.081,1.980,nan
7760000,4.081,1.980,nan
7762000,4.081,1.980,nan
7764000,4.081,1.980,nan
7766000,4.081,1.980,nan
7768000,4.081,1.980,nan
7770000,4.081,1.980,nan
7772000,4.081,1.980,nan
7774000,4.081,1.980,nan
7776000,4.081,1.980,nan
7778000,4.081,1.980,nan
7780000,4.081,1.980,nan
7782000,4.081,1.980,nan
7784000,4.081,1.980,nan
7786000,4.081,1.980,nan
7788000,4.081,1.980,nan
7790000,4.081,1.980,nan
7792000,4.081,1.980,nan
7794000,4.081,1.980,nan
7796000,4.081,1.980,nan
7798000,4.081,1.980,nan
7800000,4.081,1.980,nan
7802000,4.081,1.980,nan
7804000,4.081,1.980,nan
7806000,4.081,1.980,nan
7808000,4.081,1.980,nan
7810000,4.081,1.980,nan
7812000,4.081,1.980,nan
7814000,4.081,1.980,nan
7816000,4.081,1.980,nan
7818000,4.081,1.980,nan
7820000,4.081,1.980,nan
7822000,4.081,1.980,nan
7824000,4.081,1.980,nan
7826000,4.081,1.980,nan
7828000,4.081,1.980,nan
7830000,4.081,1.980,nan
7832000,4.081,1.980,nan
7834000,4.081,1.980,nan
7836000,4.081,1.980,nan
7838000,4.081,1.980,nan
7840000,4.081,1.980,nan
7842000,4.081,1.980,nan
7844000,4.081,1.980,nan
7846000,4.081,1.980,nan
7848000,4.081,1.980,nan
7850000,4.081,1.980,nan
7852000,4.081,1.980,nan
7854000,4.081,1.980,nan
7856000,4.081,1.980,nan
7858000,4.081,1.980,nan
7860000,4.081,1.980,nan
7862000,4.081,1.980,nan
7864000,4.081,1.980,nan
7866000,4.081,1.980,nan
7868000,4.081,1.980,nan
7870000,4.081,1.980,nan
7872000,4.081,1.980,nan
7874000,4.081,1.980,nan
7876000,4.081,1.980,nan
7878000,4.081,1.980,nan
7880000,4.081,1.980,nan
7882000,4.081,1.980,nan
7884000,4.081,1.980,nan
7886000,4.081,1.980,nan
7888000,4.081,1.980,nan
7890000,4.081,1.980,nan
7892000,4.081,1.980,nan
7894000,4.081,1.980,nan
7896000,4.081,1.980,nan
7898000,4.081,1.980,nan
7900000,4.081,1.980,nan
7902000,4.081,1.980,nan
7904000,4.081,1.980,nan
7906000,4.081,1.980,nan
7908000,4.081,1.980,nan
7910000,4.081,1.980,nan
7912000,4.081,1.980,nan
7914000,4.081,1.980,nan
7916000,4.081,1.980,nan
7918000,4.081,1.980,nan
7920000,4.081,1.980,nan
7922000,4.081,1.980,nan
7924000,4.081,1.980,nan
7926000,4.081,1.980,nan
7928000,4.081,1.980,nan
7930000,4.081,1.980,nan
7932000,4.081,1.980,nan
7934000,4.081,1.980,nan
7936000,4.081,1.980,nan
7938000,4.081,1.980,nan
7940000,4.081,1.980,nan
7942000,4.081,1.980,nan
7944000,4.081,1.980,nan
7946000,4.081,1.980,nan
7948000,4.081,1.980,nan
7950000,4.081,1.980,nan
7952000,4.081,1.980,nan
7954000,4.081,1.980,nan
7956000,4.081,1.980,nan
7958000,4.081,1.980,nan
7960000,4.081,1.980,nan
7962000,4.081,1.980,nan
7964000,4.081,1.980,nan
7966000,4.081,1.980,nan
7968000,4.081,1.980,nan
7970000,4.081,1.980,nan
7972000,4.081,1.980,nan
7974000,4.081,1.980,nan
7976000,4.081,1.980,nan
7978000,4.081,1.980,nan
7980000,4.081,1.980,nan
7982000,4.081,1.980,nan
7984000,4.081,1.980,nan
7986000,4.081,1.980,nan
7988000,4.081,1.980,nan
7990000,4.081,1.980,nan
7992000,4.081,1.980,nan
7994000,4.081,1.980,nan
7996000,4.081,1.980,nan
7998000,4.081,1.980,nan
8000000,4.177,0.380,nan
8002000,4.177,0.380,nan
8004000,4.177,0.380,nan
8006000,4.177,0.380,nan
8008000,4.177,0.380,nan
8010000,4.177,0.380,nan
8012000,4.177,0.380,nan
8014000,4.177,0.380,nan
8016000,4.177,0.380,nan
8018000,4.177,0.380,nan
8020000,4.177,0.380,nan
8022000,4.177,0.380,nan
8024000,4.177,0.380,nan
8026000,4.177,0.380,nan
8028000,4.177,0.380,nan
8030000,4.177,0.380,nan
8032000,4.177,0.380,nan
8034000,4.177,0.380,nan
8036000,4.177,0.380,nan
8038000,4.177,0.380,nan
8040000,4.177,0.380,nan
8042000,4.177,0.380,nan
8044000,4.177,0.380,nan
8046000,4.177,0.380,nan
8048000,4.177,0.380,nan
8050000,4.177,0.380,nan
8052000,4.177,0.380,nan
8054000,4.177,0.380,nan
8056000,4.177,0.380,nan
8058000,4.177,0.380,nan
8060000,4.177,0.380,nan
8062000,4.177,0.380,nan
8064000,4.177,0.380,nan
8066000,4.177,0.380,nan
8068000,4.177,0.380,nan
8070000,4.177,0.380,nan
8072000,4.177,0.380,nan
8074000,4.177,0.380,nan
8076000,4.177,0.380,nan
8078000,4.177,0.380,nan
8080000,4.177,0.380,nan
8082000,4.177,0.380,nan
8084000,4.177,0.380,nan
8086000,4.177,0.380,nan
8088000,4.177,0.380,nan
8090000,4.177,0.380,nan
8092000,4.177,0.380,nan
8094000,4.177,0.380,nan
8096000,4.177,0.380,nan
8098000,4.177,0.380,nan
8100000,4.177,0.380,nan
8102000,4.177,0.380,nan
8104000,4.177,0.380,nan
8106000,4.177,0.380,nan
8108000,4.177,0.380,nan
8110000,4.177,0.380,nan
8112000,4.177,0.380,nan
8114000,4.177,0.380,nan
8116000,4.177,0.380,nan
8118000,4.177,0.380,nan
8120000,4.177,0.380,nan
8122000,4.177,0.380,nan
8124000,4.177,0.380,nan
8126000,4.177,0.380,nan
8128000,4.177,0.380,nan
8130000,4.177,0.380,nan
8132000,4.177,0.380,nan
8134000,4.177,0.380,nan
8136000,4.177,0.380,nan
8138000,4.177,0.380,nan
8140000,4.177,0.380,nan
8142000,4.177,0.380,nan
8144000,4.177,0.380,nan
8146000,4.177,0.380,nan
8148000,4.177,0.380,nan
8150000,4.177,0.380,nan
8152000,4.177,0.380,nan
8154000,4.177,0.380,nan
8156000,4.177,0.380,nan
8158000,4.177,0.380,nan
8160000,4.177,0.380,nan
8162000,4.177,0.380,nan
8164000,4.177,0.380,nan
8166000,4.177,0.380,nan
8168000,4.177,0.380,nan
8170000,4.177,0.380,nan
8172000,4.177,0.380,nan
8174000,4.177,0.380,nan
8176000,4.177,0.380,nan
8178000,4.177,0.380,nan
8180000,4.177,0.380,nan
8182000,4.177,0.380,nan
8184000,4.177,0.380,nan
8186000,4.177,0.380,nan
8188000,4.177,0.380,nan
8190000,4.177,0.380,nan
8192000,4.177,0.380,nan
8194000,4.177,0.380,nan
8196000,4.177,0.380,nan
8198000,4.177,0.380,nan
8200000,4.177,0.380,nan
8202000,4.177,0.380,nan
8204000,4.177,0.380,nan
8206000,4.177,0.380,nan
8208000,4.177,0.380,nan
8210000,4.177,0.380,nan
8212000,4.177,0.380,nan
8214000,4.177,0.380,nan
8216000,4.177,0.380,nan
8218000,4.177,0.380,nan
8220000,4.177,0.380,nan
8222000,4.177,0.380,nan
8224000,4.177,0.380,nan
8226000,4.177,0.380,nan
8228000,4.177,0.380,nan
8230000,4.177,0.380,nan
8232000,4.177,0.380,nan
8234000,4.177,0.380,nan
8236000,4.177,0.380,nan
8238000,4.177,0.380,nan
8240000,4.177,0.380,nan
8242000,4.177,0.380,nan
8244000,4.177,0.380,nan
8246000,4.177,0.380,nan
8248000,4.177,0.380,nan
8250000,4.177,0.380,nan
8252000,4.177,0.380,nan
8254000,4.177,0.380,nan
8256000,4.177,0.380,nan
8258000,4.177,0.380,nan
8260000,4.177,0.380,nan
8262000,4.177,0.380,nan
8264000,4.177,0.380,nan
8266000,4.177,0.380,nan
8268000,4.177,0.380,nan
8270000,4.177,0.380,nan
8272000,4.177,0.380,nan
8274000,4.177,0.380,nan
8276000,4.177,0.380,nan
8278000,4.177,0.380,nan
8280000,4.177,0.380,nan
8282000,4.177,0.380,nan
8284000,4.177,0.380,nan
8286000,4.177,0.380,nan
8288000,4.177,0.380,nan
8290000,4.177,0.380,nan
8292000,4.177,0.380,nan
8294000,4.177,0.380,nan
8296000,4.177,0.380,nan
8298000,4.177,0.380,nan
8300000,4.177,0.380,nan
8302000,4.177,0.380,nan
8304000,4.177,0.380,nan
8306000,4.177,0.380,nan
8308000,4.177,0.380,nan
8310000,4.177,0.380,nan
8312000,4.177,0.380,nan
8314000,4.177,0.380,nan
8316000,4.177,0.380,nan
8318000,4.177,0.380,nan
8320000,4.177,0.380,nan
8322000,4.177,0.380,nan
8324000,4.177,0.380,nan
8326000,4.177,0.380,nan
8328000,4.177,0.380,nan
8330000,4.177,0.380,nan
8332000,4.177,0.380,nan
8334000,4.177,0.380,nan
8336000,4.177,0.380,nan
8338000,4.177,0.380,nan
8340000,4.177,0.380,nan
8342000,4.177,0.380,nan
8344000,4.177,0.380,nan
8346000,4.177,0.380,nan
8348000,4.177,0.380,nan
8350000,4.177,0.380,nan
8352000,4.177,0.380,nan
8354000,4.177,0.380,nan
8356000,4.177,0.380,nan
8358000,4.177,0.380,nan
8360000,4.177,0.380,nan
8362000,4.177,0.380,nan
8364000,4.177,0.380,nan
8366000,4.177,0.380,nan
8368000,4.177,0.380,nan
8370000,4.177,0.380,nan
8372000,4.177,0.380,nan
8374000,4.177,0.380,nan
8376000,4.177,0.380,nan
8378000,4.177,0.380,nan
8380000,4.177,0.380,nan
8382000,4.177,0.380,nan
8384000,4.177,0.380,nan
8386000,4.177,0.380,nan
8388000,4.177,0.380,nan
8390000,4.177,0.380,nan
8392000,4.177,0.380,nan
8394000,4.177,0.380,nan
8396000,4.177,0.380,nan
8398000,4.177,0.380,nan
8400000,4.177,0.380,nan
8402000,4.177,0.380,nan
8404000,4.177,0.380,nan
8406000,4.177,0.380,nan
8408000,4.177,0.380,nan
8410000,4.177,0.380,nan
8412000,4.177,0.380,nan
8414000,4.177,0.380,nan
8416000,4.177,0.380,nan
8418000,4.177,0.380,nan
8420000,4.177,0.380,nan
8422000,4.177,0.380,nan
8424000,4.177,0.380,nan
8426000,4.177,0.380,nan
8428000,4.177,0.380,nan
8430000,4.177,0.380,nan
8432000,4.177,0.380,nan
8434000,4.177,0.380,nan
8436000,4.177,0.380,nan
8438000,4.177,0.380,nan
8440000,4.177,0.380,nan
8442000,4.177,0.380,nan
8444000,4.177,0.380,nan
8446000,4.177,0.380,nan
8448000,4.177,0.380,nan
8450000,4.177,0.380,nan
8452000,4.177,0.380,nan
8454000,4.177,0.380,nan
8456000,4.177,0.380,nan
8458000,4.177,0.380,nan
8460000,4.177,0.380,nan
8462000,4.177,0.380,nan
8464000,4.177,0.380,nan
8466000,4.177,0.380,nan
8468000,4.177,0.380,nan
8470000,4.177,0.380,nan
8472000,4.177,0.380,nan
8474000,4.177,0.380,nan
8476000,4.177,0.380,nan
8478000,4.177,0.380,nan
8480000,4.177,0.380,nan
8482000,4.177,0.380,nan
8484000,4.177,0.380,nan
8486000,4.177,0.380,nan
8488000,4.177,0.380,nan
8490000,4.177,0.380,nan
8492000,4.177,0.380,nan
8494000,4.177,0.380,nan
8496000,4.177,0.380,nan
8498000,4.177,0.380,nan
8500000,4.177,0.380,nan
8502000,4.177,0.380,nan
8504000,4.177,0.380,nan
8506000,4.177,0.380,nan
8508000,4.177,0.380,nan
8510000,4.177,0.380,nan
8512000,4.177,0.380,nan
8514000,4.177,0.380,nan
8516000,4.177,0.380,nan
8518000,4.177,0.380,nan
8520000,4.177,0.380,nan
8522000,4.177,0.380,nan
8524000,4.177,0.380,nan
8526000,4.177,0.380,nan
8528000,4.177,0.380,nan
8530000,4.177,0.380,nan
8532000,4.177,0.380,nan
8534000,4.177,0.380,nan
8536000,4.177,0.380,nan
8538000,4.177,0.380,nan
8540000,4.177,0.380,nan
8542000,4.177,0.380,nan
8544000,4.177,0.380,nan
8546000,4.177,0.380,nan
8548000,4.177,0.380,nan
8550000,4.177,0.380,nan
8552000,4.177,0.380,nan
8554000,4.177,0.380,nan
8556000,4.177,0.380,nan
8558000,4.177,0.380,nan
8560000,4.177,0.380,nan
8562000,4.177,0.380,nan
8564000,4.177,0.380,nan
8566000,4.177,0.380,nan
8568000,4.177,0.380,nan
8570000,4.177,0.380,nan
8572000,4.177,0.380,nan
8574000,4.177,0.380,nan
8576000,4.177,0.380,nan
8578000,4.177,0.380,nan
8580000,4.177,0.380,nan
8582000,4.177,0.380,nan
8584000,4.177,0.380,nan
8586000,4.177,0.380,nan
8588000,4.177,0.380,nan
8590000,4.177,0.380,nan
8592000,4.177,0.380,nan
8594000,4.177,0.380,nan
8596000,4.177,0.380,nan
8598000,4.177,0.380,nan
8600000,4.177,0.380,nan
8602000,4.177,0.380,nan
8604000,4.177,0.380,nan
8606000,4.177,0.380,nan
8608000,4.177,0.380,nan
8610000,4.177,0.380,nan
8612000,4.177,0.380,nan
8614000,4.177,0.380,nan
8616000,4.177,0.380,nan
8618000,4.177,0.380,nan
8620000,4.177,0.380,nan
8622000,4.177,0.380,nan
8624000,4.177,0.380,nan
8626000,4.177,0.380,nan
8628000,4.177,0.380,nan
8630000,4.177,0.380,nan
8632000,4.177,0.380,nan
8634000,4.177,0.380,nan
8636000,4.177,0.380,nan
8638000,4.177,0.380,nan
8640000,4.177,0.380,nan
8642000,4.177,0.380,nan
8644000,4.177,0.380,nan
8646000,4.177,0.380,nan
8648000,4.177,0.380,nan
8650000,4.177,0.380,nan
8652000,4.177,0.380,nan
8654000,4.177,0.380,nan
8656000,4.177,0.380,nan
8658000,4.177,0.380,nan
8660000,4.177,0.380,nan
8662000,4.177,0.380,nan
8664000,4.177,0.380,nan
8666000,4.177,0.380,nan
8668000,4.177,0.380,nan
8670000,4.177,0.380,nan
8672000,4.177,0.380,nan
8674000,4.177,0.380,nan
8676000,4.177,0.380,nan
8678000,4.177,0.380,nan
8680000,4.177,0.380,nan
8682000,4.177,0.380,nan
8684000,4.177,0.380,nan
8686000,4.177,0.380,nan
8688000,4.177,0.380,nan
8690000,4.177,0.380,nan
8692000,4.177,0.380,nan
8694000,4.177,0.380,nan
8696000,4.177,0.380,nan
8698000,4.177,0.380,nan
8700000,4.177,0.380,nan
8702000,4.177,0.380,nan
8704000,4.177,0.380,nan
8706000,4.177,0.380,nan
8708000,4.177,0.380,nan
8710000,4.177,0.380,nan
8712000,4.177,0.380,nan
8714000,4.177,0.380,nan
8716000,4.177,0.380,nan
8718000,4.177,0.380,nan
8720000,4.177,0.380,nan
8722000,4.177,0.380,nan
8724000,4.177,0.380,nan
8726000,4.177,0.380,nan
8728000,4.177,0.380,nan
8730000,4.177,0.380,nan
8732000,4.177,0.380,nan
8734000,4.177,0.380,nan
8736000,4.177,0.380,nan
8738000,4.177,0.380,nan
8740000,4.177,0.380,nan
8742000,4.177,0.380,nan
8744000,4.177,0.380,nan
8746000,4.177,0.380,nan
8748000,4.177,0.380,nan
8750000,4.177,0.380,nan
8752000,4.177,0.380,nan
8754000,4.177,0.380,nan
8756000,4.177,0.380,nan
8758000,4.177,0.380,nan
8760000,4.177,0.380,nan
8762000,4.177,0.380,nan
8764000,4.177,0.380,nan
8766000,4.177,0.380,nan
8768000,4.177,0.380,nan
8770000,4.177,0.380,nan
8772000,4.177,0.380,nan
8774000,4.177,0.380,nan
8776000,4.177,0.380,nan
8778000,4.177,0.380,nan
8780000,4.177,0.380,nan
8782000,4.177,0.380,nan
8784000,4.177,0.380,nan
8786000,4.177,0.380,nan
8788000,4.177,0.380,nan
8790000,4.177,0.380,nan
8792000,4.177,0.380,nan
8794000,4.177,0.380,nan
8796000,4.177,0.380,nan
8798000,4.177,0.380,nan
8800000,4.177,0.380,nan
8802000,4.177,0.380,nan
8804000,4.177,0.380,nan
8806000,4.177,0.380,nan
8808000,4.177,0.380,nan
8810000,4.177,0.380,nan
8812000,4.177,0.380,nan
8814000,4.177,0.380,nan
8816000,4.177,0.380,nan
8818000,4.177,0.380,nan
8820000,4.177,0.380,nan
8822000,4.177,0.380,nan
8824000,4.177,0.380,nan
8826000,4.177,0.380,nan
8828000,4.177,0.380,nan
8830000,4.177,0.380,nan
8832000,4.177,0.380,nan
8834000,4.177,0.380,nan
8836000,4.177,0.380,nan
8838000,4.177,0.380,nan
8840000,4.177,0.380,nan
8842000,4.177,0.380,nan
8844000,4.177,0.380,nan
8846000,4.177,0.380,nan
8848000,4.177,0.380,nan
8850000,4.177,0.380,nan
8852000,4.177,0.380,nan
8854000,4.177,0.380,nan
8856000,4.177,0.380,nan
8858000,4.177,0.380,nan
8860000,4.177,0.380,nan
8862000,4.177,0.380,nan
8864000,4.177,0.380,nan
8866000,4.177,0.380,nan
8868000,4.177,0.380,nan
8870000,4.177,0.380,nan
8872000,4.177,0.380,nan
8874000,4.177,0.380,nan
8876000,4.177,0.380,nan
8878000,4.177,0.380,nan
8880000,4.177,0.380,nan
8882000,4.177,0.380,nan
8884000,4.177,0.380,nan
8886000,4.177,0.380,nan
8888000,4.177,0.380,nan
8890000,4.177,0.380,nan
8892000,4.177,0.380,nan
8894000,4.177,0.380,nan
8896000,4.177,0.380,nan
8898000,4.177,0.380,nan
8900000,4.177,0.380,nan
8902000,4.177,0.380,nan
8904000,4.177,0.380,nan
8906000,4.177,0.380,nan
8908000,4.177,0.380,nan
8910000,4.177,0.380,nan
8912000,4.177,0.380,nan
8914000,4.177,0.380,nan
8916000,4.177,0.380,nan
8918000,4.177,0.380,nan
8920000,4.177,0.380,nan
8922000,4.177,0.380,nan
8924000,4.177,0.380,nan
8926000,4.177,0.380,nan
8928000,4.177,0.380,nan
8930000,4.177,0.380,nan
8932000,4.177,0.380,nan
8934000,4.177,0.380,nan
8936000,4.177,0.380,nan
8938000,4.177,0.380,nan
8940000,4.177,0.380,nan
8942000,4.177,0.380,nan
8944000,4.177,0.380,nan
8946000,4.177,0.380,nan
8948000,4.177,0.380,nan
8950000,4.177,0.380,nan
8952000,4.177,0.380,nan
8954000,4.177,0.380,nan
8956000,4.177,0.380,nan
8958000,4.177,0.380,nan
8960000,4.177,0.380,nan
8962000,4.177,0.380,nan
8964000,4.177,0.380,nan
8966000,4.177,0.380,nan
8968000,4.177,0.380,nan
8970000,4.177,0.380,nan
8972000,4.177,0.380,nan
8974000,4.177,0.380,nan
8976000,4.177,0.380,nan
8978000,4.177,0.380,nan
8980000,4.177,0.380,nan
8982000,4.177,0.380,nan
8984000,4.177,0.380,nan
8986000,4.177,0.380,nan
8988000,4.177,0.380,nan
8990000,4.177,0.380,nan
8992000,4.177,0.380,nan
8994000,4.177,0.380,nan
8996000,4.177,0.380,nan
8998000,4.177,0.380,nan
9000000,4.177,0.380,nan
9002000,4.177,0.380,nan
9004000,4.177,0.380,nan
9006000,4.177,0.380,nan
9008000,4.177,0.380,nan
9010000,4.177,0.380,nan
9012000,4.177,0.380,nan
9014000,4.177,0.380,nan
9016000,4.177,0.380,nan
9018000,4.177,0.380,nan
9020000,4.177,0.380,nan
9022000,4.177,0.380,nan
9024000,4.177,0.380,nan
9026000,4.177,0.380,nan
9028000,4.177,0.380,nan
9030000,4.177,0.380,nan
9032000,4.177,0.380,nan
9034000,4.177,0.380,nan
9036000,4.177,0.380,nan
9038000,4.177,0.380,nan
9040000,4.177,0.380,nan
9042000,4.177,0.380,nan
9044000,4.177,0.380,nan
9046000,4.177,0.380,nan
9048000,4.177,0.380,nan
9050000,4.177,0.380,nan
9052000,4.177,0.380,nan
9054000,4.177,0.380,nan
9056000,4.177,0.380,nan
9058000,4.177,0.380,nan
9060000,4.177,0.380,nan
9062000,4.177,0.380,nan
9064000,4.177,0.380,nan
9066000,4.177,0.380,nan
9068000,4.177,0.380,nan
9070000,4.177,0.380,nan
9072000,4.177,0.380,nan
9074000,4.177,0.380,nan
9076000,4.177,0.380,nan
9078000,4.177,0.380,nan
9080000,4.177,0.380,nan
9082000,4.177,0.380,nan
9084000,4.177,0.380,nan
9086000,4.177,0.380,nan
9088000,4.177,0.380,nan
9090000,4.177,0.380,nan
9092000,4.177,0.380,nan
9094000,4.177,0.380,nan
9096000,4.177,0.380,nan
9098000,4.177,0.380,nan
9100000,4.177,0.380,nan
9102000,4.177,0.380,nan
9104000,4.177,0.380,nan
9106000,4.177,0.380,nan
9108000,4.177,0.380,nan
9110000,4.177,0.380,nan
9112000,4.177,0.380,nan
9114000,4.177,0.380,nan
9116000,4.177,0.380,nan
9118000,4.177,0.380,nan
9120000,4.177,0.380,nan
9122000,4.177,0.380,nan
9124000,4.177,0.380,nan
9126000,4.177,0.380,nan
9128000,4.177,0.380,nan
9130000,4.177,0.380,nan
9132000,4.177,0.380,nan
9134000,4.177,0.380,nan
9136000,4.177,0.380,nan
9138000,4.177,0.380,nan
9140000,4.177,0.380,nan
9142000,4.177,0.380,nan
9144000,4.177,0.380,nan
9146000,4.177,0.380,nan
9148000,4.177,0.380,nan
9150000,4.177,0.380,nan
9152000,4.177,0.380,nan
9154000,4.177,0.380,nan
9156000,4.177,0.380,nan
9158000,4.177,0.380,nan
9160000,4.177,0.380,nan
9162000,4.177,0.380,nan
9164000,4.177,0.380,nan
9166000,4.177,0.380,nan
9168000,4.177,0.380,nan
9170000,4.177,0.380,nan
9172000,4.177,0.380,nan
9174000,4.177,0.380,nan
9176000,4.177,0.380,nan
9178000,4.177,0.380,nan
9180000,4.177,0.380,nan
9182000,4.177,0.380,nan
9184000,4.177,0.380,nan
9186000,4.177,0.380,nan
9188000,4.177,0.380,nan
9190000,4.177,0.380,nan
9192000,4.177,0.380,nan
9194000,4.177,0.380,nan
9196000,4.177,0.380,nan
9198000,4.177,0.380,nan
9200000,4.177,0.380,nan
9202000,4.177,0.380,nan
9204000,4.177,0.380,nan
9206000,4.177,0.380,nan
9208000,4.177,0.380,nan
9210000,4.177,0.380,nan
9212000,4.177,0.380,nan
9214000,4.177,0.380,nan
9216000,4.177,0.380,nan
9218000,4.177,0.380,nan
9220000,4.177,0.380,nan
9222000,4.177,0.380,nan
9224000,4.177,0.380,nan
9226000,4.177,0.380,nan
9228000,4.177,0.380,nan
9230000,4.177,0.380,nan
9232000,4.177,0.380,nan
9234000,4.177,0.380,nan
9236000,4.177,0.380,nan
9238000,4.177,0.380,nan
9240000,4.177,0.380,nan
9242000,4.177,0.380,nan
9244000,4.177,0.380,nan
9246000,4.177,0.380,nan
9248000,4.177,0.380,nan
9250000,4.177,0.380,nan
9252000,4.177,0.380,nan
9254000,4.177,0.380,nan
9256000,4.177,0.380,nan
9258000,4.177,0.380,nan
9260000,4.177,0.380,nan
9262000,4.177,0.380,nan
9264000,4.177,0.380,nan
9266000,4.177,0.380,nan
9268000,4.177,0.380,nan
9270000,4.177,0.380,nan
9272000,4.177,0.380,nan
9274000,4.177,0.380,nan
9276000,4.177,0.380,nan
9278000,4.177,0.380,nan
9280000,4.177,0.380,nan
9282000,4.177,0.380,nan
9284000,4.177,0.380,nan
9286000,4.177,0.380,nan
9288000,4.177,0.380,nan
9290000,4.177,0.380,nan
9292000,4.177,0.380,nan
9294000,4.177,0.380,nan
9296000,4.177,0.380,nan
9298000,4.177,0.380,nan
9300000,4.177,0.380,nan
9302000,4.177,0.380,nan
9304000,4.177,0.380,nan
9306000,4.177,0.380,nan
9308000,4.177,0.380,nan
9310000,4.177,0.380,nan
9312000,4.177,0.380,nan
9314000,4.177,0.380,nan
9316000,4.177,0.380,nan
9318000,4.177,0.380,nan
9320000,4.177,0.380,nan
9322000,4.177,0.380,nan
9324000,4.177,0.380,nan
9326000,4.177,0.380,nan
9328000,4.177,0.380,nan
9330000,4.177,0.380,nan
9332000,4.177,0.380,nan
9334000,4.177,0.380,nan
9336000,4.177,0.380,nan
9338000,4.177,0.380,nan
9340000,4.177,0.380,nan
9342000,4.177,0.380,nan
9344000,4.177,0.380,nan
9346000,4.177,0.380,nan
9348000,4.177,0.380,nan
9350000,4.177,0.380,nan
9352000,4.177,0.380,nan
9354000,4.177,0.380,nan
9356000,4.177,0.380,nan
9358000,4.177,0.380,nan
9360000,4.177,0.380,nan
9362000,4.177,0.380,nan
9364000,4.177,0.380,nan
9366000,4.177,0.380,nan
9368000,4.177,0.380,nan
9370000,4.177,0.380,nan
9372000,4.177,0.380,nan
